Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Order_Status
ORD-10413,2024-07-29,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,5.0,10920.25,3905.81,UPI,Delivered
ORD-10728,2024-07-29,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,Atomic Habits by James Clear,Books & Stationery,2,499.0,5.0,948.1,329.94,Credit Card,Delivered
ORD-10834,2024-07-30,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,10.0,13049.1,2679.42,Credit Card,Pending
ORD-10199,2024-07-31,CUST-0055,Vidya Narang,Female,20,Gurugram,Haryana,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,25.0,2249.25,562.31,UPI,Delivered
ORD-10483,2024-08-01,CUST-0140,Ojas Patil,Male,35,Ludhiana,Punjab,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,20.0,11199.2,2911.79,UPI,Delivered
ORD-10731,2024-08-01,CUST-0104,Chetan Singhania,Male,56,Chennai,Tamil Nadu,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,1,1799.0,0.0,1799.0,755.58,Cash on Delivery,Delivered
ORD-10093,2024-08-02,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,1,1799.0,20.0,1439.2,523.87,UPI,Delivered
ORD-10339,2024-08-02,CUST-0066,Aryan Desai,Male,22,Gurugram,Haryana,Boat Rockerz 450 Bluetooth Headset,Electronics,1,1499.0,20.0,1199.2,363.76,UPI,Delivered
ORD-10313,2024-08-04,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,OnePlus Nord CE 3 Lite 5G,Electronics,1,18499.0,0.0,18499.0,3699.8,UPI,Delivered
ORD-10166,2024-08-06,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,5.0,949.05,385.31,Credit Card,Delivered
ORD-10241,2024-08-08,CUST-0117,Kiara Chopra,Female,48,Jaipur,Rajasthan,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,0.0,1998.0,839.16,UPI,Delivered
ORD-10593,2024-08-08,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,Nivia Storm Football Size 5,Sports & Fitness,2,699.0,20.0,1118.4,387.71,Credit Card,Pending
ORD-10269,2024-08-09,CUST-0033,Sameer Khan,Male,30,Hyderabad,Telangana,Sony WH-1000XM5 ANC Headphones,Electronics,1,26990.0,25.0,20242.5,-1214.55,Credit Card,Returned
ORD-10338,2024-08-09,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,The Body Shop British Rose Shower Gel,Beauty & Personal Care,1,795.0,15.0,675.75,267.6,Debit Card,Delivered
ORD-10450,2024-08-09,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,0.0,14499.0,3189.78,Debit Card,Delivered
ORD-10303,2024-08-10,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Atomic Habits by James Clear,Books & Stationery,1,499.0,15.0,424.15,137.42,Cash on Delivery,Delivered
ORD-10677,2024-08-11,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Mi 360 Home Security Camera 2K,Electronics,2,2999.0,25.0,4498.5,1124.62,Credit Card,Delivered
ORD-10038,2024-08-13,CUST-0120,Pranav Dutta,Male,22,Kolkata,West Bengal,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,10.0,98991.0,12934.82,Credit Card,Delivered
ORD-10849,2024-08-15,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,Nivia Storm Football Size 5,Sports & Fitness,4,699.0,0.0,2796.0,1118.4,Credit Card,Delivered
ORD-10700,2024-08-16,CUST-0063,Isha Aggarwal,Female,37,Indore,Madhya Pradesh,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,1,950.0,20.0,760.0,0.0,UPI,Cancelled
ORD-10278,2024-08-18,CUST-0127,Radhika Singhania,Female,37,Kolkata,West Bengal,Samsung Galaxy S24 5G,Electronics,1,69999.0,20.0,55999.2,-3359.95,Credit Card,Returned
ORD-10358,2024-08-19,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,Samsung Galaxy S24 5G,Electronics,1,69999.0,15.0,59499.15,9638.86,Debit Card,Pending
ORD-10425,2024-08-19,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,25.0,10874.25,1993.61,Cash on Delivery,Delivered
ORD-10198,2024-08-20,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,3,599.0,10.0,1617.3,694.36,Credit Card,Pending
ORD-10446,2024-08-22,CUST-0030,Aarti Goswami,Female,29,Ahmedabad,Gujarat,Samsung Galaxy S24 5G,Electronics,1,69999.0,5.0,66499.05,0.0,UPI,Cancelled
ORD-10740,2024-08-22,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,10.0,1710.0,526.68,Debit Card,Delivered
ORD-10052,2024-08-27,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Philips Digital Air Fryer HD9252,Home & Kitchen,2,8499.0,10.0,15298.2,3569.58,Cash on Delivery,Delivered
ORD-10460,2024-08-27,CUST-0051,Kabir Chopra,Male,37,Chennai,Tamil Nadu,Levi's 511 Slim Fit Denim,Fashion,1,2899.0,15.0,2464.15,0.0,Credit Card,Cancelled
ORD-10775,2024-08-28,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,The Body Shop British Rose Shower Gel,Beauty & Personal Care,2,795.0,25.0,1192.5,-71.55,UPI,Returned
ORD-10682,2024-08-30,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Puma Classic Tracksuit,Fashion,1,3799.0,25.0,2849.25,854.77,UPI,Delivered
ORD-10243,2024-08-31,CUST-0149,Mayank Desai,Male,50,Kanpur,Uttar Pradesh,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,0.0,1998.0,839.16,Net Banking,Delivered
ORD-10235,2024-09-01,CUST-0065,Nandini Rastogi,Female,55,Coimbatore,Tamil Nadu,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,5.0,3130.25,968.29,Credit Card,Pending
ORD-10566,2024-09-01,CUST-0143,Mayank Chopra,Male,44,Varanasi,Uttar Pradesh,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,10.0,629.1,234.86,UPI,Delivered
ORD-10661,2024-09-01,CUST-0104,Chetan Singhania,Male,56,Chennai,Tamil Nadu,Allen Solly Men's Cotton Polo,Fashion,2,1199.0,10.0,2158.2,886.3,UPI,Pending
ORD-10558,2024-09-02,CUST-0044,Archana Pillai,Female,36,Coimbatore,Tamil Nadu,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,5.0,2849.05,826.22,Net Banking,Delivered
ORD-10751,2024-09-03,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,5.0,2270.5,746.24,Debit Card,Delivered
ORD-10250,2024-09-04,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,The Body Shop British Rose Shower Gel,Beauty & Personal Care,1,795.0,15.0,675.75,0.0,Cash on Delivery,Cancelled
ORD-10214,2024-09-09,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,Samsung Galaxy S24 5G,Electronics,1,69999.0,0.0,69999.0,12599.82,Credit Card,Pending
ORD-10432,2024-09-09,CUST-0060,Mayank Singhania,Male,22,Chandigarh,Punjab,Allen Solly Men's Cotton Polo,Fashion,2,1199.0,0.0,2398.0,1055.12,UPI,Delivered
ORD-10037,2024-09-10,CUST-0011,Karan Malhotra,Male,38,Noida,Uttar Pradesh,Philips Digital Air Fryer HD9252,Home & Kitchen,1,8499.0,20.0,6799.2,1473.16,Credit Card,Pending
ORD-10651,2024-09-11,CUST-0014,Kavita Mehra,Female,34,Chandigarh,Punjab,Boat Rockerz 450 Bluetooth Headset,Electronics,3,1499.0,0.0,4497.0,1573.95,UPI,Delivered
ORD-10513,2024-09-12,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,2181.09,Net Banking,Delivered
ORD-10550,2024-09-12,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Atomic Habits by James Clear,Books & Stationery,1,499.0,0.0,499.0,179.64,Cash on Delivery,Delivered
ORD-10817,2024-09-12,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,2,350.0,25.0,525.0,175.0,UPI,Delivered
ORD-10096,2024-09-13,CUST-0057,Dev Bhattacharya,Male,26,Kolkata,West Bengal,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,25.0,2137.5,855.0,UPI,Delivered
ORD-10447,2024-09-13,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Sony WH-1000XM5 ANC Headphones,Electronics,1,26990.0,10.0,24291.0,4987.75,Cash on Delivery,Delivered
ORD-10044,2024-09-15,CUST-0021,Gaurav Saxena,Male,27,Bhopal,Madhya Pradesh,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,15.0,9770.75,3253.66,UPI,Delivered
ORD-10070,2024-09-16,CUST-0127,Radhika Singhania,Female,37,Kolkata,West Bengal,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,25.0,8621.25,2658.22,Debit Card,Delivered
ORD-10111,2024-09-16,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Zara Classic Linen Casual Shirt,Fashion,1,2990.0,5.0,2840.5,1098.33,Debit Card,Delivered
ORD-10178,2024-09-16,CUST-0042,Pallavi Shenoy,Female,29,Bengaluru,Karnataka,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,4,649.0,5.0,2466.2,1001.28,UPI,Delivered
ORD-10687,2024-09-17,CUST-0055,Vidya Narang,Female,20,Gurugram,Haryana,Allen Solly Men's Cotton Polo,Fashion,2,1199.0,25.0,1798.5,659.45,UPI,Pending
ORD-10644,2024-09-18,CUST-0087,Dev Rastogi,Male,22,Kolkata,West Bengal,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,25.0,10874.25,1993.61,UPI,Delivered
ORD-10582,2024-09-19,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,15.0,339.15,115.99,Net Banking,Delivered
ORD-10588,2024-09-19,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,2181.09,UPI,Delivered
ORD-10596,2024-09-19,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,Mi 360 Home Security Camera 2K,Electronics,3,2999.0,10.0,8097.3,2267.24,Credit Card,Pending
ORD-10259,2024-09-20,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Puma Classic Tracksuit,Fashion,1,3799.0,10.0,3419.1,1148.82,UPI,Delivered
ORD-10333,2024-09-20,CUST-0047,Sanjay Rathore,Male,47,Jaipur,Rajasthan,Allen Solly Men's Cotton Polo,Fashion,1,1199.0,20.0,959.2,365.77,Debit Card,Delivered
ORD-10130,2024-09-21,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,0.0,31900.0,6699.0,UPI,Delivered
ORD-10170,2024-09-23,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,15.0,1105.0,457.47,Credit Card,Pending
ORD-10324,2024-09-23,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,10.0,10345.5,0.0,Credit Card,Cancelled
ORD-10455,2024-09-23,CUST-0047,Sanjay Rathore,Male,47,Jaipur,Rajasthan,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,0.0,1300.0,598.0,UPI,Delivered
ORD-10571,2024-09-23,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,The Body Shop British Rose Shower Gel,Beauty & Personal Care,1,795.0,0.0,795.0,0.0,UPI,Cancelled
ORD-10631,2024-09-23,CUST-0143,Mayank Chopra,Male,44,Varanasi,Uttar Pradesh,Prestige Induction Cooktop 2000W,Home & Kitchen,1,2899.0,0.0,2899.0,811.72,Credit Card,Delivered
ORD-10101,2024-09-24,CUST-0107,Kiara Aggarwal,Female,39,Kanpur,Uttar Pradesh,Maybelline Superstay Matte Ink Lipstick,Beauty & Personal Care,3,499.0,0.0,1497.0,673.65,UPI,Delivered
ORD-10262,2024-09-24,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Allen Solly Men's Cotton Polo,Fashion,2,1199.0,25.0,1798.5,659.45,Credit Card,Delivered
ORD-10520,2024-09-24,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Levi's 511 Slim Fit Denim,Fashion,2,2899.0,10.0,5218.2,1850.72,UPI,Delivered
ORD-10360,2024-09-25,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,5.0,13774.05,2929.28,UPI,Delivered
ORD-10726,2024-09-25,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,0.0,11495.0,-689.7,Cash on Delivery,Returned
ORD-10381,2024-09-27,CUST-0063,Isha Aggarwal,Female,37,Indore,Madhya Pradesh,Boat Rockerz 450 Bluetooth Headset,Electronics,3,1499.0,15.0,3822.45,1204.07,Debit Card,Delivered
ORD-10546,2024-09-27,CUST-0132,Suraj Bhattacharya,Male,24,Ludhiana,Punjab,Zara Classic Linen Casual Shirt,Fashion,2,2990.0,20.0,4784.0,-287.04,Debit Card,Returned
ORD-10308,2024-09-29,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Puma Classic Tracksuit,Fashion,1,3799.0,10.0,3419.1,-205.15,Debit Card,Returned
ORD-10167,2024-09-30,CUST-0043,Rohit Khandelwal,Male,32,Indore,Madhya Pradesh,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,0.0,350.0,140.0,Debit Card,Delivered
ORD-10650,2024-09-30,CUST-0140,Ojas Patil,Male,35,Ludhiana,Punjab,Puma Classic Tracksuit,Fashion,1,3799.0,15.0,3229.15,1046.24,UPI,Pending
ORD-10841,2024-09-30,CUST-0054,Mayank Aggarwal,Male,54,Ahmedabad,Gujarat,Prestige Induction Cooktop 2000W,Home & Kitchen,3,2899.0,25.0,6522.75,1521.98,UPI,Pending
ORD-10435,2024-10-02,CUST-0075,Tara Narang,Female,47,New Delhi,Delhi,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,15.0,1105.0,457.47,UPI,Delivered
ORD-10541,2024-10-02,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,15.0,13174.15,2845.62,UPI,Pending
ORD-10210,2024-10-03,CUST-0108,Kabir Kaur,Male,56,Bengaluru,Karnataka,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,5.0,13774.05,-826.44,Credit Card,Returned
ORD-10281,2024-10-03,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,1,599.0,25.0,449.25,172.21,Credit Card,Delivered
ORD-10459,2024-10-03,CUST-0042,Pallavi Shenoy,Female,29,Bengaluru,Karnataka,Apple iPhone 15 (128GB),Electronics,1,74999.0,25.0,56249.25,7499.9,UPI,Delivered
ORD-10786,2024-10-04,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,-359.52,Debit Card,Returned
ORD-10605,2024-10-05,CUST-0065,Nandini Rastogi,Female,55,Coimbatore,Tamil Nadu,Levi's 511 Slim Fit Denim,Fashion,1,2899.0,0.0,2899.0,1101.62,UPI,Delivered
ORD-10746,2024-10-05,CUST-0075,Tara Narang,Female,47,New Delhi,Delhi,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,15.0,93491.5,11779.93,UPI,Delivered
ORD-10768,2024-10-05,CUST-0040,Deepika Sundaram,Female,33,Chennai,Tamil Nadu,Samsung Galaxy S24 5G,Electronics,1,69999.0,20.0,55999.2,8735.88,UPI,Delivered
ORD-10442,2024-10-06,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,3,1799.0,0.0,5397.0,2266.74,Debit Card,Delivered
ORD-10510,2024-10-07,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,5.0,1235.0,549.16,Cash on Delivery,Delivered
ORD-10112,2024-10-08,CUST-0029,Harish Hegde,Male,40,Mysuru,Karnataka,Logitech MX Master 3S Mouse,Electronics,1,8995.0,20.0,7196.0,1746.23,UPI,Delivered
ORD-10103,2024-10-10,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,3,999.0,5.0,2847.15,1155.94,Net Banking,Delivered
ORD-10246,2024-10-10,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,5.0,949.05,385.31,UPI,Pending
ORD-10712,2024-10-10,CUST-0071,Kartik Kaur,Male,25,Gurugram,Haryana,Atomic Habits by James Clear,Books & Stationery,1,499.0,20.0,399.2,124.55,UPI,Delivered
ORD-10789,2024-10-11,CUST-0094,Kiara Narang,Female,49,Chennai,Tamil Nadu,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,2,3295.0,20.0,5272.0,1462.1,Debit Card,Delivered
ORD-10554,2024-10-15,CUST-0075,Tara Narang,Female,47,New Delhi,Delhi,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,2,1799.0,10.0,3238.2,0.0,UPI,Cancelled
ORD-10705,2024-10-15,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Ray-Ban Aviator Polarized Sunglasses,Fashion,3,7490.0,25.0,16852.5,5898.38,UPI,Delivered
ORD-10787,2024-10-15,CUST-0085,Aryan Mittal,Male,24,Kolkata,West Bengal,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,2,14499.0,20.0,23198.4,4423.16,Credit Card,Delivered
ORD-10336,2024-10-16,CUST-0014,Kavita Mehra,Female,34,Chandigarh,Punjab,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,15.0,552.5,228.74,Cash on Delivery,Delivered
ORD-10551,2024-10-16,CUST-0055,Vidya Narang,Female,20,Gurugram,Haryana,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,25.0,10874.25,1993.61,Cash on Delivery,Delivered
ORD-10374,2024-10-17,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Prestige Induction Cooktop 2000W,Home & Kitchen,2,2899.0,20.0,4638.4,1125.59,UPI,Delivered
ORD-10515,2024-10-17,CUST-0107,Kiara Aggarwal,Female,39,Kanpur,Uttar Pradesh,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,15.0,1615.0,479.66,Cash on Delivery,Delivered
ORD-10741,2024-10-17,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,2,599.0,5.0,1138.1,506.08,Credit Card,Delivered
ORD-10733,2024-10-18,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,25.0,1498.5,524.48,UPI,Delivered
ORD-10806,2024-10-18,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,5.0,1233.1,500.64,UPI,Delivered
ORD-10076,2024-10-19,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,Apple iPhone 15 (128GB),Electronics,1,74999.0,25.0,56249.25,7499.9,Net Banking,Delivered
ORD-10221,2024-10-19,CUST-0072,Yash Aggarwal,Male,30,Gurugram,Haryana,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,5.0,1233.1,500.64,Debit Card,Delivered
ORD-10106,2024-10-20,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,2,2390.0,20.0,3824.0,1126.81,Credit Card,Delivered
ORD-10633,2024-10-21,CUST-0069,Pranav Trivedi,Male,35,Bhopal,Madhya Pradesh,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,0.0,2850.0,1368.0,Cash on Delivery,Delivered
ORD-10075,2024-10-22,CUST-0060,Mayank Singhania,Male,22,Chandigarh,Punjab,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,0.0,3295.0,-197.7,Cash on Delivery,Returned
ORD-10453,2024-10-22,CUST-0145,Isha Trivedi,Female,53,Lucknow,Uttar Pradesh,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,0.0,15499.0,3719.76,Credit Card,Delivered
ORD-10542,2024-10-22,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Maybelline Superstay Matte Ink Lipstick,Beauty & Personal Care,1,499.0,20.0,399.2,155.69,Debit Card,Delivered
ORD-10674,2024-10-22,CUST-0037,Vivek Chawla,Male,39,New Delhi,Delhi,Ray-Ban Aviator Polarized Sunglasses,Fashion,2,7490.0,0.0,14980.0,6291.6,UPI,Delivered
ORD-10363,2024-10-23,CUST-0064,Kartik Chopra,Male,35,New Delhi,Delhi,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,3,649.0,10.0,1752.3,686.9,Debit Card,Delivered
ORD-10252,2024-10-24,CUST-0036,Kajal Tripathi,Female,28,Varanasi,Uttar Pradesh,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,2,14499.0,5.0,27548.1,-1652.89,Credit Card,Returned
ORD-10443,2024-10-24,CUST-0141,Girish Mittal,Male,29,Mumbai,Maharashtra,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,0.0,109990.0,15398.6,UPI,Delivered
ORD-10815,2024-10-24,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Boat Rockerz 450 Bluetooth Headset,Electronics,1,1499.0,5.0,1424.05,-85.44,UPI,Returned
ORD-10671,2024-10-25,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Levi's 511 Slim Fit Denim,Fashion,2,2899.0,5.0,5508.1,2023.31,Credit Card,Delivered
ORD-10529,2024-10-26,CUST-0044,Archana Pillai,Female,36,Coimbatore,Tamil Nadu,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,1,950.0,0.0,950.0,313.5,UPI,Delivered
ORD-10807,2024-10-26,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,5.0,13774.05,2929.28,Cash on Delivery,Delivered
ORD-10157,2024-10-28,CUST-0042,Pallavi Shenoy,Female,29,Bengaluru,Karnataka,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,0.0,14499.0,3189.78,Credit Card,Delivered
ORD-10085,2024-11-01,CUST-0080,Kabir Mittal,Male,56,Bengaluru,Karnataka,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,0.0,999.0,419.58,Cash on Delivery,Delivered
ORD-10406,2024-11-01,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,2,350.0,15.0,595.0,214.2,UPI,Delivered
ORD-10305,2024-11-02,CUST-0084,Payal Aggarwal,Female,43,Varanasi,Uttar Pradesh,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,20.0,25520.0,4644.64,Cash on Delivery,Delivered
ORD-10090,2024-11-03,CUST-0035,Abhishek Das,Male,34,Kolkata,West Bengal,Logitech MX Master 3S Mouse,Electronics,2,8995.0,5.0,17090.5,4625.83,UPI,Delivered
ORD-10042,2024-11-04,CUST-0026,Ishita Roy,Female,30,Kolkata,West Bengal,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,15.0,2422.5,1046.52,Debit Card,Delivered
ORD-10779,2024-11-04,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Nivia Storm Football Size 5,Sports & Fitness,3,699.0,5.0,1992.15,770.3,Credit Card,Delivered
ORD-10419,2024-11-05,CUST-0144,Yash Aggarwal,Male,20,Gurugram,Haryana,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,4,999.0,0.0,3996.0,1678.32,UPI,Delivered
ORD-10064,2024-11-06,CUST-0072,Yash Aggarwal,Male,30,Gurugram,Haryana,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,20.0,9196.0,2948.85,UPI,Delivered
ORD-10754,2024-11-06,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Boat Rockerz 450 Bluetooth Headset,Electronics,1,1499.0,5.0,1424.05,481.8,UPI,Delivered
ORD-10774,2024-11-06,CUST-0057,Dev Bhattacharya,Male,26,Kolkata,West Bengal,Nivia Storm Football Size 5,Sports & Fitness,2,699.0,15.0,1188.3,427.79,Credit Card,Pending
ORD-10392,2024-11-08,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Apple iPhone 15 (128GB),Electronics,1,74999.0,20.0,59999.2,8319.89,Credit Card,Delivered
ORD-10473,2024-11-08,CUST-0024,Tanvi Kulkarni,Female,23,Pune,Maharashtra,Apple iPad Air M2,Electronics,1,54900.0,10.0,49410.0,7839.72,Credit Card,Delivered
ORD-10639,2024-11-09,CUST-0037,Vivek Chawla,Male,39,New Delhi,Delhi,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,3,350.0,0.0,1050.0,420.0,Credit Card,Delivered
ORD-10654,2024-11-10,CUST-0073,Chetan Bhattacharya,Male,58,Kanpur,Uttar Pradesh,Mi 360 Home Security Camera 2K,Electronics,2,2999.0,5.0,5698.1,1652.45,Cash on Delivery,Delivered
ORD-10337,2024-11-12,CUST-0040,Deepika Sundaram,Female,33,Chennai,Tamil Nadu,Puma Classic Tracksuit,Fashion,1,3799.0,20.0,3039.2,948.23,UPI,Delivered
ORD-10465,2024-11-15,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,10.0,1710.0,0.0,UPI,Cancelled
